_id,Closed Status,Duration,Start Station Id,Start Date,Start Station Name,End Date,End Station Id,End Station Name,Rider Type
38,NORMAL,257,13,2023-01-31T17:51:11,S Bouquet Ave & Sennott St,2023-01-31T17:55:28,20,Boulevard of the Allies & Parkview Ave,MEMBER
39,NORMAL,262,20,2023-01-31T17:45:45,Boulevard of the Allies & Parkview Ave,2023-01-31T17:50:07,29,Forbes Ave & Schenley Dr,MEMBER
40,NORMAL,438,30,2023-01-31T17:39:25,Shady Ave & Ellsworth Ave,2023-01-31T17:46:43,37,S Negley Ave & Centre Ave,MEMBER
41,NORMAL,340,25,2023-01-31T17:38:13,Penn Ave & S Whitfield St,2023-01-31T17:43:53,36,Penn Ave & S Pacific Ave,MEMBER
42,NORMAL,285,20,2023-01-31T17:33:51,Boulevard of the Allies & Parkview Ave,2023-01-31T17:38:36,33,Schenley Dr & Schenley Dr Ext,MEMBER
43,NORMAL,231,13,2023-01-31T17:27:14,S Bouquet Ave & Sennott St,2023-01-31T17:31:05,20,Boulevard of the Allies & Parkview Ave,MEMBER
44,NORMAL,179,37,2023-01-31T17:26:30,S Negley Ave & Centre Ave,2023-01-31T17:29:29,15,Ivy St & Walnut St,MEMBER
45,NORMAL,409,33,2023-01-31T17:23:59,Schenley Dr & Schenley Dr Ext,2023-01-31T17:30:48,20,Boulevard of the Allies & Parkview Ave,MEMBER
46,NORMAL,1019,18,2023-01-31T17:14:43,21st St & Penn Ave,2023-01-31T17:31:42,26,S 27th St & Sidney St. (Southside Works),MEMBER
47,NORMAL,207,13,2023-01-31T17:10:39,S Bouquet Ave & Sennott St,2023-01-31T17:14:06,10,Zulema St & Coltart Ave,MEMBER
48,NORMAL,836,33,2023-01-31T17:01:33,Schenley Dr & Schenley Dr Ext,2023-01-31T17:15:29,33,Schenley Dr & Schenley Dr Ext,MEMBER
49,NORMAL,481,11,2023-01-31T16:57:27,Ellsworth Ave & N Neville St,2023-01-31T17:05:28,17,Taylor St & Liberty Ave,MEMBER
50,NORMAL,193,13,2023-01-31T16:19:44,S Bouquet Ave & Sennott St,2023-01-31T16:22:57,10,Zulema St & Coltart Ave,MEMBER
51,NORMAL,2281,26,2023-01-31T15:59:39,S 27th St & Sidney St. (Southside Works),2023-01-31T16:37:40,26,S 27th St & Sidney St. (Southside Works),CASUAL
52,NORMAL,223,20,2023-01-31T15:59:26,Boulevard of the Allies & Parkview Ave,2023-01-31T16:03:09,13,S Bouquet Ave & Sennott St,MEMBER
53,NORMAL,2240,26,2023-01-31T15:59:00,S 27th St & Sidney St. (Southside Works),2023-01-31T16:36:20,26,S 27th St & Sidney St. (Southside Works),CASUAL
54,NORMAL,340,38,2023-01-31T15:58:39,Allequippa St & Darragh St,2023-01-31T16:04:19,10,Zulema St & Coltart Ave,MEMBER
55,GRACE_PERIOD,24,26,2023-01-31T15:57:51,S 27th St & Sidney St. (Southside Works),2023-01-31T15:58:15,26,S 27th St & Sidney St. (Southside Works),CASUAL
56,GRACE_PERIOD,22,26,2023-01-31T15:57:20,S 27th St & Sidney St. (Southside Works),2023-01-31T15:57:42,26,S 27th St & Sidney St. (Southside Works),CASUAL
57,GRACE_PERIOD,22,26,2023-01-31T15:56:36,S 27th St & Sidney St. (Southside Works),2023-01-31T15:56:58,26,S 27th St & Sidney St. (Southside Works),CASUAL
58,NORMAL,432,12,2023-01-31T15:46:40,O'Hara St and University Place,2023-01-31T15:53:52,20,Boulevard of the Allies & Parkview Ave,MEMBER
59,NORMAL,378,20,2023-01-31T15:44:44,Boulevard of the Allies & Parkview Ave,2023-01-31T15:51:02,33,Schenley Dr & Schenley Dr Ext,MEMBER
60,NORMAL,373,12,2023-01-31T15:38:03,O'Hara St and University Place,2023-01-31T15:44:16,20,Boulevard of the Allies & Parkview Ave,MEMBER
61,NORMAL,999,6,2023-01-31T15:32:56,10th St & Penn Ave,2023-01-31T15:49:35,19,42nd St & Butler St,MEMBER
62,NORMAL,733,26,2023-01-31T15:26:39,S 27th St & Sidney St. (Southside Works),2023-01-31T15:38:52,8,Glasshouse,MEMBER
63,NORMAL,314,29,2023-01-31T15:25:19,Forbes Ave & Schenley Dr,2023-01-31T15:30:33,34,N Dithridge St & Centre Ave,MEMBER
64,NORMAL,208,20,2023-01-31T15:13:18,Boulevard of the Allies & Parkview Ave,2023-01-31T15:16:46,28,Fifth Ave & S Bouquet St,MEMBER
65,NORMAL,464,38,2023-01-31T15:08:33,Allequippa St & Darragh St,2023-01-31T15:16:17,34,N Dithridge St & Centre Ave,MEMBER
66,GRACE_PERIOD,53,38,2023-01-31T15:07:07,Allequippa St & Darragh St,2023-01-31T15:08:00,38,Allequippa St & Darragh St,MEMBER
67,NORMAL,394,37,2023-01-31T14:29:54,S Negley Ave & Centre Ave,2023-01-31T14:36:28,16,Penn Ave & Putnam St (Bakery Square),MEMBER
68,NORMAL,365,20,2023-01-31T14:26:23,Boulevard of the Allies & Parkview Ave,2023-01-31T14:32:28,29,Forbes Ave & Schenley Dr,MEMBER
69,NORMAL,249,10,2023-01-31T14:18:37,Zulema St & Coltart Ave,2023-01-31T14:22:46,13,S Bouquet Ave & Sennott St,MEMBER
70,NORMAL,251,13,2023-01-31T14:01:45,S Bouquet Ave & Sennott St,2023-01-31T14:05:56,20,Boulevard of the Allies & Parkview Ave,MEMBER
71,NORMAL,316,34,2023-01-31T13:51:15,N Dithridge St & Centre Ave,2023-01-31T13:56:31,33,Schenley Dr & Schenley Dr Ext,MEMBER
72,NORMAL,330,34,2023-01-31T13:49:21,N Dithridge St & Centre Ave,2023-01-31T13:54:51,29,Forbes Ave & Schenley Dr,MEMBER
73,GRACE_PERIOD,28,34,2023-01-31T13:48:18,N Dithridge St & Centre Ave,2023-01-31T13:48:46,34,N Dithridge St & Centre Ave,MEMBER
74,NORMAL,239,28,2023-01-31T13:45:01,Fifth Ave & S Bouquet St,2023-01-31T13:49:00,10,Zulema St & Coltart Ave,MEMBER
75,NORMAL,300,29,2023-01-31T13:42:25,Forbes Ave & Schenley Dr,2023-01-31T13:47:25,20,Boulevard of the Allies & Parkview Ave,MEMBER
76,NORMAL,793,26,2023-01-31T13:22:03,S 27th St & Sidney St. (Southside Works),2023-01-31T13:35:16,28,Fifth Ave & S Bouquet St,MEMBER
77,NORMAL,200,34,2023-01-31T12:53:26,N Dithridge St & Centre Ave,2023-01-31T12:56:46,12,O'Hara St and University Place,MEMBER
78,NORMAL,469,20,2023-01-31T12:45:46,Boulevard of the Allies & Parkview Ave,2023-01-31T12:53:35,33,Schenley Dr & Schenley Dr Ext,MEMBER
79,NORMAL,389,10,2023-01-31T12:41:24,Zulema St & Coltart Ave,2023-01-31T12:47:53,12,O'Hara St and University Place,MEMBER
80,NORMAL,289,30,2023-01-31T12:26:08,Shady Ave & Ellsworth Ave,2023-01-31T12:30:57,37,S Negley Ave & Centre Ave,MEMBER
81,NORMAL,285,28,2023-01-31T12:23:47,Fifth Ave & S Bouquet St,2023-01-31T12:28:32,10,Zulema St & Coltart Ave,MEMBER
82,NORMAL,546,34,2023-01-31T11:40:22,N Dithridge St & Centre Ave,2023-01-31T11:49:28,28,Fifth Ave & S Bouquet St,MEMBER
83,NORMAL,231,34,2023-01-31T11:31:20,N Dithridge St & Centre Ave,2023-01-31T11:35:11,12,O'Hara St and University Place,MEMBER
84,NORMAL,310,10,2023-01-31T11:25:55,Zulema St & Coltart Ave,2023-01-31T11:31:05,28,Fifth Ave & S Bouquet St,MEMBER
85,NORMAL,260,20,2023-01-31T11:20:56,Boulevard of the Allies & Parkview Ave,2023-01-31T11:25:16,13,S Bouquet Ave & Sennott St,MEMBER
86,NORMAL,1212,34,2023-01-31T11:11:56,N Dithridge St & Centre Ave,2023-01-31T11:32:08,19,42nd St & Butler St,MEMBER
87,NORMAL,281,38,2023-01-31T11:01:02,Allequippa St & Darragh St,2023-01-31T11:05:43,12,O'Hara St and University Place,MEMBER
88,NORMAL,696,28,2023-01-31T11:00:44,Fifth Ave & S Bouquet St,2023-01-31T11:12:20,26,S 27th St & Sidney St. (Southside Works),MEMBER
89,NORMAL,339,20,2023-01-31T10:53:31,Boulevard of the Allies & Parkview Ave,2023-01-31T10:59:10,13,S Bouquet Ave & Sennott St,MEMBER
90,NORMAL,185,10,2023-01-31T10:51:38,Zulema St & Coltart Ave,2023-01-31T10:54:43,13,S Bouquet Ave & Sennott St,MEMBER
91,NORMAL,279,20,2023-01-31T10:51:38,Boulevard of the Allies & Parkview Ave,2023-01-31T10:56:17,13,S Bouquet Ave & Sennott St,MEMBER
92,NORMAL,250,34,2023-01-31T10:50:55,N Dithridge St & Centre Ave,2023-01-31T10:55:05,12,O'Hara St and University Place,MEMBER
93,NORMAL,414,20,2023-01-31T10:49:12,Boulevard of the Allies & Parkview Ave,2023-01-31T10:56:06,12,O'Hara St and University Place,MEMBER
94,NORMAL,320,20,2023-01-31T10:45:19,Boulevard of the Allies & Parkview Ave,2023-01-31T10:50:39,13,S Bouquet Ave & Sennott St,MEMBER
95,NORMAL,239,38,2023-01-31T10:40:46,Allequippa St & Darragh St,2023-01-31T10:44:45,13,S Bouquet Ave & Sennott St,MEMBER
96,NORMAL,777,12,2023-01-31T10:37:39,O'Hara St and University Place,2023-01-31T10:50:36,37,S Negley Ave & Centre Ave,MEMBER
97,NORMAL,273,12,2023-01-31T10:12:29,O'Hara St and University Place,2023-01-31T10:17:02,34,N Dithridge St & Centre Ave,MEMBER
98,NORMAL,780,36,2023-01-31T10:08:41,Penn Ave & S Pacific Ave,2023-01-31T10:21:41,29,Forbes Ave & Schenley Dr,MEMBER
99,NORMAL,444,10,2023-01-31T09:58:47,Zulema St & Coltart Ave,2023-01-31T10:06:11,12,O'Hara St and University Place,MEMBER
100,NORMAL,340,10,2023-01-31T09:37:40,Zulema St & Coltart Ave,2023-01-31T09:43:20,13,S Bouquet Ave & Sennott St,MEMBER
101,NORMAL,432,7,2023-01-31T09:37:12,Liberty Ave & Gross St,2023-01-31T09:44:24,25,Penn Ave & S Whitfield St,MEMBER
102,NORMAL,262,10,2023-01-31T09:29:28,Zulema St & Coltart Ave,2023-01-31T09:33:50,13,S Bouquet Ave & Sennott St,MEMBER
103,NORMAL,432,34,2023-01-31T09:22:32,N Dithridge St & Centre Ave,2023-01-31T09:29:44,13,S Bouquet Ave & Sennott St,MEMBER
104,NORMAL,222,38,2023-01-31T09:20:46,Allequippa St & Darragh St,2023-01-31T09:24:28,12,O'Hara St and University Place,MEMBER
105,NORMAL,590,7,2023-01-31T09:20:38,Liberty Ave & Gross St,2023-01-31T09:30:28,28,Fifth Ave & S Bouquet St,MEMBER
106,NORMAL,378,38,2023-01-31T09:20:24,Allequippa St & Darragh St,2023-01-31T09:26:42,29,Forbes Ave & Schenley Dr,MEMBER
107,NORMAL,240,34,2023-01-31T09:18:02,N Dithridge St & Centre Ave,2023-01-31T09:22:02,12,O'Hara St and University Place,MEMBER
108,NORMAL,428,20,2023-01-31T08:48:20,Boulevard of the Allies & Parkview Ave,2023-01-31T08:55:28,29,Forbes Ave & Schenley Dr,MEMBER
109,NORMAL,353,20,2023-01-31T07:48:11,Boulevard of the Allies & Parkview Ave,2023-01-31T07:54:04,29,Forbes Ave & Schenley Dr,MEMBER
110,NORMAL,295,20,2023-01-31T07:32:42,Boulevard of the Allies & Parkview Ave,2023-01-31T07:37:37,13,S Bouquet Ave & Sennott St,MEMBER
111,NORMAL,719,15,2023-01-31T07:07:56,Ivy St & Walnut St,2023-01-31T07:19:55,12,O'Hara St and University Place,MEMBER
112,NORMAL,831,24,2023-01-31T07:00:39,Penn Ave & 33rd St,2023-01-31T07:14:30,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
113,NORMAL,327,28,2023-01-31T06:56:15,Fifth Ave & S Bouquet St,2023-01-31T07:01:42,20,Boulevard of the Allies & Parkview Ave,MEMBER
114,NORMAL,760,20,2023-01-31T06:47:42,Boulevard of the Allies & Parkview Ave,2023-01-31T07:00:22,12,O'Hara St and University Place,MEMBER
115,NORMAL,286,20,2023-01-31T05:28:39,Boulevard of the Allies & Parkview Ave,2023-01-31T05:33:25,28,Fifth Ave & S Bouquet St,MEMBER
116,NORMAL,1419,17,2023-01-31T05:25:22,Taylor St & Liberty Ave,2023-01-31T05:49:01,20,Boulevard of the Allies & Parkview Ave,MEMBER
117,NORMAL,604,19,2023-01-31T05:14:52,42nd St & Butler St,2023-01-31T05:24:56,17,Taylor St & Liberty Ave,MEMBER
118,NORMAL,410,7,2023-01-30T22:42:26,Liberty Ave & Gross St,2023-01-30T22:49:16,12,O'Hara St and University Place,MEMBER
119,NORMAL,810,12,2023-01-30T22:33:20,O'Hara St and University Place,2023-01-30T22:46:50,37,S Negley Ave & Centre Ave,MEMBER
120,NORMAL,549,8,2023-01-30T22:16:16,Glasshouse,2023-01-30T22:25:25,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
121,NORMAL,324,28,2023-01-30T22:09:50,Fifth Ave & S Bouquet St,2023-01-30T22:15:14,34,N Dithridge St & Centre Ave,MEMBER
122,NORMAL,274,20,2023-01-30T22:08:23,Boulevard of the Allies & Parkview Ave,2023-01-30T22:12:57,13,S Bouquet Ave & Sennott St,MEMBER
123,NORMAL,230,34,2023-01-30T21:43:21,N Dithridge St & Centre Ave,2023-01-30T21:47:11,12,O'Hara St and University Place,MEMBER
124,NORMAL,269,16,2023-01-30T21:11:11,Penn Ave & Putnam St (Bakery Square),2023-01-30T21:15:40,25,Penn Ave & S Whitfield St,MEMBER
125,NORMAL,296,29,2023-01-30T21:08:46,Forbes Ave & Schenley Dr,2023-01-30T21:13:42,20,Boulevard of the Allies & Parkview Ave,MEMBER
126,NORMAL,238,13,2023-01-30T21:03:10,S Bouquet Ave & Sennott St,2023-01-30T21:07:08,20,Boulevard of the Allies & Parkview Ave,MEMBER
127,NORMAL,369,38,2023-01-30T20:54:30,Allequippa St & Darragh St,2023-01-30T21:00:39,10,Zulema St & Coltart Ave,MEMBER
128,NORMAL,292,38,2023-01-30T20:54:30,Allequippa St & Darragh St,2023-01-30T20:59:22,10,Zulema St & Coltart Ave,MEMBER
129,NORMAL,258,28,2023-01-30T20:37:47,Fifth Ave & S Bouquet St,2023-01-30T20:42:05,20,Boulevard of the Allies & Parkview Ave,MEMBER
130,NORMAL,415,33,2023-01-30T20:30:34,Schenley Dr & Schenley Dr Ext,2023-01-30T20:37:29,20,Boulevard of the Allies & Parkview Ave,MEMBER
131,NORMAL,536,20,2023-01-30T19:42:02,Boulevard of the Allies & Parkview Ave,2023-01-30T19:50:58,26,S 27th St & Sidney St. (Southside Works),MEMBER
132,NORMAL,239,13,2023-01-30T19:27:59,S Bouquet Ave & Sennott St,2023-01-30T19:31:58,20,Boulevard of the Allies & Parkview Ave,MEMBER
133,NORMAL,307,12,2023-01-30T19:22:38,O'Hara St and University Place,2023-01-30T19:27:45,10,Zulema St & Coltart Ave,MEMBER
134,NORMAL,840,19,2023-01-30T19:21:47,42nd St & Butler St,2023-01-30T19:35:47,34,N Dithridge St & Centre Ave,MEMBER
135,NORMAL,270,12,2023-01-30T19:18:38,O'Hara St and University Place,2023-01-30T19:23:08,13,S Bouquet Ave & Sennott St,MEMBER
136,NORMAL,271,28,2023-01-30T19:07:47,Fifth Ave & S Bouquet St,2023-01-30T19:12:18,20,Boulevard of the Allies & Parkview Ave,MEMBER
137,NORMAL,383,38,2023-01-30T18:56:40,Allequippa St & Darragh St,2023-01-30T19:03:03,13,S Bouquet Ave & Sennott St,MEMBER
138,NORMAL,557,11,2023-01-30T18:43:25,Ellsworth Ave & N Neville St,2023-01-30T18:52:42,25,Penn Ave & S Whitfield St,MEMBER
139,NORMAL,441,20,2023-01-30T18:41:58,Boulevard of the Allies & Parkview Ave,2023-01-30T18:49:19,11,Ellsworth Ave & N Neville St,MEMBER
140,NORMAL,95,22,2023-01-30T18:24:30,Forbes Ave & Market Square,2023-01-30T18:26:05,21,Liberty Ave & Stanwix St,MEMBER
141,NORMAL,346,28,2023-01-30T18:23:51,Fifth Ave & S Bouquet St,2023-01-30T18:29:37,10,Zulema St & Coltart Ave,MEMBER
142,NORMAL,388,29,2023-01-30T18:18:21,Forbes Ave & Schenley Dr,2023-01-30T18:24:49,10,Zulema St & Coltart Ave,MEMBER
143,NORMAL,227,20,2023-01-30T18:10:51,Boulevard of the Allies & Parkview Ave,2023-01-30T18:14:38,13,S Bouquet Ave & Sennott St,MEMBER
144,NORMAL,352,29,2023-01-30T17:56:19,Forbes Ave & Schenley Dr,2023-01-30T18:02:11,20,Boulevard of the Allies & Parkview Ave,MEMBER
145,NORMAL,652,12,2023-01-30T17:48:51,O'Hara St and University Place,2023-01-30T17:59:43,37,S Negley Ave & Centre Ave,MEMBER
146,NORMAL,408,12,2023-01-30T17:47:32,O'Hara St and University Place,2023-01-30T17:54:20,20,Boulevard of the Allies & Parkview Ave,MEMBER
147,NORMAL,657,23,2023-01-30T17:47:27,North Shore Trail & Fort Duquesne Bridge,2023-01-30T17:58:24,22,Forbes Ave & Market Square,MEMBER
148,NORMAL,851,23,2023-01-30T17:32:59,North Shore Trail & Fort Duquesne Bridge,2023-01-30T17:47:10,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
149,NORMAL,265,33,2023-01-30T17:31:28,Schenley Dr & Schenley Dr Ext,2023-01-30T17:35:53,10,Zulema St & Coltart Ave,MEMBER
150,NORMAL,270,28,2023-01-30T17:27:43,Fifth Ave & S Bouquet St,2023-01-30T17:32:13,10,Zulema St & Coltart Ave,MEMBER
151,NORMAL,619,28,2023-01-30T17:13:51,Fifth Ave & S Bouquet St,2023-01-30T17:24:10,7,Liberty Ave & Gross St,MEMBER
152,NORMAL,987,18,2023-01-30T17:07:07,21st St & Penn Ave,2023-01-30T17:23:34,26,S 27th St & Sidney St. (Southside Works),MEMBER
153,NORMAL,272,15,2023-01-30T17:01:07,Ivy St & Walnut St,2023-01-30T17:05:39,16,Penn Ave & Putnam St (Bakery Square),MEMBER
154,NORMAL,333,20,2023-01-30T16:58:03,Boulevard of the Allies & Parkview Ave,2023-01-30T17:03:36,29,Forbes Ave & Schenley Dr,MEMBER
155,NORMAL,705,21,2023-01-30T16:50:11,Liberty Ave & Stanwix St,2023-01-30T17:01:56,6,10th St & Penn Ave,MEMBER
156,NORMAL,729,12,2023-01-30T16:44:13,O'Hara St and University Place,2023-01-30T16:56:22,33,Schenley Dr & Schenley Dr Ext,MEMBER
157,NORMAL,697,17,2023-01-30T16:39:45,Taylor St & Liberty Ave,2023-01-30T16:51:22,28,Fifth Ave & S Bouquet St,MEMBER
158,NORMAL,274,29,2023-01-30T16:38:30,Forbes Ave & Schenley Dr,2023-01-30T16:43:04,10,Zulema St & Coltart Ave,MEMBER
159,NORMAL,189,13,2023-01-30T16:29:14,S Bouquet Ave & Sennott St,2023-01-30T16:32:23,10,Zulema St & Coltart Ave,MEMBER
160,NORMAL,318,20,2023-01-30T16:26:23,Boulevard of the Allies & Parkview Ave,2023-01-30T16:31:41,13,S Bouquet Ave & Sennott St,MEMBER
161,NORMAL,443,12,2023-01-30T16:20:55,O'Hara St and University Place,2023-01-30T16:28:18,20,Boulevard of the Allies & Parkview Ave,MEMBER
162,NORMAL,187,12,2023-01-30T16:18:06,O'Hara St and University Place,2023-01-30T16:21:13,34,N Dithridge St & Centre Ave,MEMBER
163,NORMAL,194,12,2023-01-30T16:17:55,O'Hara St and University Place,2023-01-30T16:21:09,34,N Dithridge St & Centre Ave,MEMBER
164,NORMAL,384,28,2023-01-30T16:08:23,Fifth Ave & S Bouquet St,2023-01-30T16:14:47,34,N Dithridge St & Centre Ave,MEMBER
165,NORMAL,1191,24,2023-01-30T16:01:07,Penn Ave & 33rd St,2023-01-30T16:20:58,20,Boulevard of the Allies & Parkview Ave,MEMBER
166,NORMAL,412,20,2023-01-30T15:56:03,Boulevard of the Allies & Parkview Ave,2023-01-30T16:02:55,29,Forbes Ave & Schenley Dr,MEMBER
167,NORMAL,375,12,2023-01-30T15:51:14,O'Hara St and University Place,2023-01-30T15:57:29,10,Zulema St & Coltart Ave,MEMBER
168,NORMAL,939,6,2023-01-30T15:43:50,10th St & Penn Ave,2023-01-30T15:59:29,19,42nd St & Butler St,MEMBER
169,NORMAL,417,25,2023-01-30T15:41:29,Penn Ave & S Whitfield St,2023-01-30T15:48:26,36,Penn Ave & S Pacific Ave,MEMBER
170,GRACE_PERIOD,35,25,2023-01-30T15:40:01,Penn Ave & S Whitfield St,2023-01-30T15:40:36,25,Penn Ave & S Whitfield St,MEMBER
171,NORMAL,700,26,2023-01-30T15:29:39,S 27th St & Sidney St. (Southside Works),2023-01-30T15:41:19,8,Glasshouse,MEMBER
172,NORMAL,260,13,2023-01-30T15:23:00,S Bouquet Ave & Sennott St,2023-01-30T15:27:20,20,Boulevard of the Allies & Parkview Ave,MEMBER
173,NORMAL,584,22,2023-01-30T15:20:42,Forbes Ave & Market Square,2023-01-30T15:30:26,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
174,NORMAL,241,20,2023-01-30T15:17:15,Boulevard of the Allies & Parkview Ave,2023-01-30T15:21:16,13,S Bouquet Ave & Sennott St,MEMBER
175,NORMAL,676,26,2023-01-30T15:12:05,S 27th St & Sidney St. (Southside Works),2023-01-30T15:23:21,29,Forbes Ave & Schenley Dr,MEMBER
176,NORMAL,342,20,2023-01-30T15:10:48,Boulevard of the Allies & Parkview Ave,2023-01-30T15:16:30,33,Schenley Dr & Schenley Dr Ext,MEMBER
177,NORMAL,209,13,2023-01-30T15:00:52,S Bouquet Ave & Sennott St,2023-01-30T15:04:21,10,Zulema St & Coltart Ave,MEMBER
178,NORMAL,248,38,2023-01-30T14:55:28,Allequippa St & Darragh St,2023-01-30T14:59:36,28,Fifth Ave & S Bouquet St,MEMBER
179,NORMAL,260,13,2023-01-30T14:55:25,S Bouquet Ave & Sennott St,2023-01-30T14:59:45,20,Boulevard of the Allies & Parkview Ave,MEMBER
